date_rev,Product ID,Product Name,Date,Customer Order Quantity,Dispatched Quantity,Year,Month ,Day,first_week_day
9/15/23,555193726,Material_31,15.09.2023,56,28,2023,9,15,9/11/23
10/15/24,555193726,Material_31,15.10.2024,0,144,2024,10,15,10/14/24
11/15/22,555193726,Material_31,15.11.2022,152,84,2022,11,15,11/14/22
11/15/23,555193726,Material_31,15.11.2023,404,142,2023,11,15,11/13/23
11/15/24,555193726,Material_31,15.11.2024,0,64,2024,11,15,11/11/24
12/15/22,555193726,Material_31,15.12.2022,212,244,2022,12,15,12/12/22
1/16/23,555193726,Material_31,16.01.2023,0,128,2023,1,16,1/16/23
1/16/24,555193726,Material_31,16.01.2024,0,24,2024,1,16,1/15/24
2/16/22,555193726,Material_31,16.02.2022,124,128,2022,2,16,2/14/22
2/16/23,555193726,Material_31,16.02.2023,4,0,2023,2,16,2/13/23
2/16/24,555193726,Material_31,16.02.2024,64,64,2024,2,16,2/12/24
3/16/22,555193726,Material_31,16.03.2022,108,292,2022,3,16,3/14/22
4/16/22,555193726,Material_31,16.04.2022,172,96,2022,4,16,4/11/22
5/16/22,555193726,Material_31,16.05.2022,68,112,2022,5,16,5/16/22
5/16/24,555193726,Material_31,16.05.2024,0,128,2024,5,16,5/13/24
6/16/22,555193726,Material_31,16.06.2022,1,0,2022,6,16,6/13/22
6/16/24,555193726,Material_31,16.06.2024,0,56,2024,6,16,6/10/24
7/16/22,555193726,Material_31,16.07.2022,1,25,2022,7,16,7/11/22
7/16/24,555193726,Material_31,16.07.2024,0,116,2024,7,16,7/15/24
8/16/22,555193726,Material_31,16.08.2022,73,245,2022,8,16,8/15/22
8/16/23,555193726,Material_31,16.08.2023,28,0,2023,8,16,8/14/23
8/16/24,555193726,Material_31,16.08.2024,144,172,2024,8,16,8/12/24
9/16/22,555193726,Material_31,16.09.2022,52,36,2022,9,16,9/12/22
9/16/24,555193726,Material_31,16.09.2024,112,0,2024,9,16,9/16/24
10/16/23,555193726,Material_31,16.10.2023,4,0,2023,10,16,10/16/23
10/16/24,555193726,Material_31,16.10.2024,116,0,2024,10,16,10/14/24
11/16/22,555193726,Material_31,16.11.2022,4,88,2022,11,16,11/14/22
11/16/23,555193726,Material_31,16.11.2023,0,268,2023,11,16,11/13/23
12/16/22,555193726,Material_31,16.12.2022,236,28,2022,12,16,12/12/22
1/17/22,555193726,Material_31,17.01.2022,240,72,2022,1,17,1/17/22
1/17/23,555193726,Material_31,17.01.2023,8,128,2023,1,17,1/16/23
1/17/24,555193726,Material_31,17.01.2024,80,20,2024,1,17,1/15/24
2/17/22,555193726,Material_31,17.02.2022,4,16,2022,2,17,2/14/22
2/17/23,555193726,Material_31,17.02.2023,144,136,2023,2,17,2/13/23
3/17/22,555193726,Material_31,17.03.2022,4,0,2022,3,17,3/14/22
3/17/23,555193726,Material_31,17.03.2023,184,100,2023,3,17,3/13/23
4/17/23,555193726,Material_31,17.04.2023,76,100,2023,4,17,4/17/23
4/17/24,555193726,Material_31,17.04.2024,24,38,2024,4,17,4/15/24
5/17/22,555193726,Material_31,17.05.2022,4,16,2022,5,17,5/16/22
5/17/23,555193726,Material_31,17.05.2023,116,112,2023,5,17,5/15/23
5/17/24,555193726,Material_31,17.05.2024,96,96,2024,5,17,5/13/24
6/17/22,555193726,Material_31,17.06.2022,100,109,2022,6,17,6/13/22
6/17/23,555193726,Material_31,17.06.2023,192,104,2023,6,17,6/12/23
6/17/24,555193726,Material_31,17.06.2024,224,100,2024,6,17,6/17/24
7/17/23,555193726,Material_31,17.07.2023,132,0,2023,7,17,7/17/23
7/17/24,555193726,Material_31,17.07.2024,168,108,2024,7,17,7/15/24
8/17/23,555193726,Material_31,17.08.2023,0,180,2023,8,17,8/14/23
9/17/24,555193726,Material_31,17.09.2024,0,72,2024,9,17,9/16/24
10/17/23,555193726,Material_31,17.10.2023,0,92,2023,10,17,10/16/23
10/17/24,555193726,Material_31,17.10.2024,0,116,2024,10,17,10/14/24
11/17/22,555193726,Material_31,17.11.2022,116,152,2022,11,17,11/14/22
11/17/23,555193726,Material_31,17.11.2023,44,44,2023,11,17,11/13/23
12/17/22,555193726,Material_31,17.12.2022,0,212,2022,12,17,12/12/22
1/18/22,555193726,Material_31,18.01.2022,0,88,2022,1,18,1/17/22
1/18/23,555193726,Material_31,18.01.2023,132,16,2023,1,18,1/16/23
1/18/24,555193726,Material_31,18.01.2024,0,60,2024,1,18,1/15/24
2/18/22,555193726,Material_31,18.02.2022,116,120,2022,2,18,2/14/22
2/18/23,555193726,Material_31,18.02.2023,0,4,2023,2,18,2/13/23
3/18/22,555193726,Material_31,18.03.2022,120,116,2022,3,18,3/14/22
3/18/24,555193726,Material_31,18.03.2024,108,64,2024,3,18,3/18/24
4/18/22,555193726,Material_31,18.04.2022,84,52,2022,4,18,4/18/22
4/18/24,555193726,Material_31,18.04.2024,8,0,2024,4,18,4/15/24
5/18/22,555193726,Material_31,18.05.2022,136,72,2022,5,18,5/16/22
6/18/22,555193726,Material_31,18.06.2022,0,8,2022,6,18,6/13/22
7/18/22,555193726,Material_31,18.07.2022,136,112,2022,7,18,7/18/22
7/18/23,555193726,Material_31,18.07.2023,0,84,2023,7,18,7/17/23
7/18/24,555193726,Material_31,18.07.2024,0,168,2024,7,18,7/15/24
8/18/22,555193726,Material_31,18.08.2022,248,40,2022,8,18,8/15/22
8/18/23,555193726,Material_31,18.08.2023,156,36,2023,8,18,8/14/23
9/18/23,555193726,Material_31,18.09.2023,108,60,2023,9,18,9/18/23
9/18/24,555193726,Material_31,18.09.2024,196,0,2024,9,18,9/16/24
10/18/22,555193726,Material_31,18.10.2022,368,112,2022,10,18,10/17/22
10/18/23,555193726,Material_31,18.10.2023,168,164,2023,10,18,10/16/23
10/18/24,555193726,Material_31,18.10.2024,104,104,2024,10,18,10/14/24
11/18/22,555193726,Material_31,18.11.2022,0,12,2022,11,18,11/14/22
1/19/22,555193726,Material_31,19.01.2022,284,240,2022,1,19,1/17/22
1/19/23,555193726,Material_31,19.01.2023,8,8,2023,1,19,1/16/23
1/19/24,555193726,Material_31,19.01.2024,928,20,2024,1,19,1/15/24
2/19/24,555193726,Material_31,19.02.2024,136,64,2024,2,19,2/19/24
3/19/22,555193726,Material_31,19.03.2022,0,4,2022,3,19,3/14/22
4/19/22,555193726,Material_31,19.04.2022,0,8,2022,4,19,4/18/22
4/19/23,555193726,Material_31,19.04.2023,112,76,2023,4,19,4/17/23
4/19/24,555193726,Material_31,19.04.2024,88,24,2024,4,19,4/15/24
5/19/22,555193726,Material_31,19.05.2022,29,1,2022,5,19,5/16/22
5/19/23,555193726,Material_31,19.05.2023,48,116,2023,5,19,5/15/23
6/19/24,555193726,Material_31,19.06.2024,144,0,2024,6,19,6/17/24
7/19/22,555193726,Material_31,19.07.2022,36,0,2022,7,19,7/18/22
7/19/23,555193726,Material_31,19.07.2023,92,128,2023,7,19,7/17/23
7/19/24,555193726,Material_31,19.07.2024,108,0,2024,7,19,7/15/24
9/19/22,555193726,Material_31,19.09.2022,256,52,2022,9,19,9/19/22
9/19/24,555193726,Material_31,19.09.2024,0,112,2024,9,19,9/16/24
10/19/22,555193726,Material_31,19.10.2022,12,4,2022,10,19,10/17/22
11/19/22,555193726,Material_31,19.11.2022,0,101,2022,11,19,11/14/22
11/19/24,555193726,Material_31,19.11.2024,0,72,2024,11,19,11/18/24
12/19/22,555193726,Material_31,19.12.2022,196,236,2022,12,19,12/19/22
1/20/22,555193726,Material_31,20.01.2022,40,40,2022,1,20,1/17/22
1/20/23,555193726,Material_31,20.01.2023,96,116,2023,1,20,1/16/23
1/20/24,555193726,Material_31,20.01.2024,1,1,2024,1,20,1/15/24
2/20/23,555193726,Material_31,20.02.2023,120,140,2023,2,20,2/20/23
3/20/24,555193726,Material_31,20.03.2024,116,0,2024,3,20,3/18/24
4/20/22,555193726,Material_31,20.04.2022,188,0,2022,4,20,4/18/22
5/20/22,555193726,Material_31,20.05.2022,248,140,2022,5,20,5/16/22
5/20/24,555193726,Material_31,20.05.2024,212,0,2024,5,20,5/20/24
6/20/23,555193726,Material_31,20.06.2023,116,0,2023,6,20,6/19/23
6/20/24,555193726,Material_31,20.06.2024,0,124,2024,6,20,6/17/24
8/20/22,555193726,Material_31,20.08.2022,116,248,2022,8,20,8/15/22
8/20/24,555193726,Material_31,20.08.2024,0,144,2024,8,20,8/19/24
9/20/22,555193726,Material_31,20.09.2022,8,0,2022,9,20,9/19/22
9/20/23,555193726,Material_31,20.09.2023,84,100,2023,9,20,9/18/23
9/20/24,555193726,Material_31,20.09.2024,104,196,2024,9,20,9/16/24
10/20/22,555193726,Material_31,20.10.2022,12,364,2022,10,20,10/17/22
10/20/23,555193726,Material_31,20.10.2023,188,0,2023,10,20,10/16/23
11/20/23,555193726,Material_31,20.11.2023,144,4,2023,11,20,11/20/23
11/20/24,555193726,Material_31,20.11.2024,0,152,2024,11,20,11/18/24
12/20/22,555193726,Material_31,20.12.2022,28,0,2022,12,20,12/19/22
1/21/22,555193726,Material_31,21.01.2022,208,284,2022,1,21,1/17/22
1/21/23,555193726,Material_31,21.01.2023,0,16,2023,1,21,1/16/23
2/21/22,555193726,Material_31,21.02.2022,132,116,2022,2,21,2/21/22
2/21/24,555193726,Material_31,21.02.2024,45,137,2024,2,21,2/19/24
3/21/23,555193726,Material_31,21.03.2023,136,184,2023,3,21,3/20/23
4/21/22,555193726,Material_31,21.04.2022,28,88,2022,4,21,4/18/22
4/21/23,555193726,Material_31,21.04.2023,88,112,2023,4,21,4/17/23
5/21/22,555193726,Material_31,21.05.2022,0,28,2022,5,21,5/16/22
5/21/24,555193726,Material_31,21.05.2024,0,152,2024,5,21,5/20/24
6/21/22,555193726,Material_31,21.06.2022,112,116,2022,6,21,6/20/22
6/21/23,555193726,Material_31,21.06.2023,4,192,2023,6,21,6/19/23
6/21/24,555193726,Material_31,21.06.2024,92,0,2024,6,21,6/17/24
7/21/22,555193726,Material_31,21.07.2022,156,136,2022,7,21,7/18/22
8/21/24,555193726,Material_31,21.08.2024,144,144,2024,8,21,8/19/24
9/21/22,555193726,Material_31,21.09.2022,252,256,2022,9,21,9/19/22
10/21/22,555193726,Material_31,21.10.2022,104,12,2022,10,21,10/17/22
10/21/23,555193726,Material_31,21.10.2023,0,188,2023,10,21,10/16/23
10/21/24,555193726,Material_31,21.10.2024,188,0,2024,10,21,10/21/24
11/21/23,555193726,Material_31,21.11.2023,0,72,2023,11,21,11/20/23
11/21/24,555193726,Material_31,21.11.2024,0,265,2024,11,21,11/18/24
12/21/22,555193726,Material_31,21.12.2022,128,196,2022,12,21,12/19/22
1/22/22,555193726,Material_31,22.01.2022,0,108,2022,1,22,1/17/22
1/22/24,555193726,Material_31,22.01.2024,852,928,2024,1,22,1/22/24
2/22/22,555193726,Material_31,22.02.2022,24,0,2022,2,22,2/21/22
2/22/23,555193726,Material_31,22.02.2023,100,120,2023,2,22,2/20/23
2/22/24,555193726,Material_31,22.02.2024,2,2,2024,2,22,2/19/24
3/22/22,555193726,Material_31,22.03.2022,204,120,2022,3,22,3/21/22
3/22/24,555193726,Material_31,22.03.2024,120,116,2024,3,22,3/18/24
4/22/22,555193726,Material_31,22.04.2022,332,220,2022,4,22,4/18/22
4/22/24,555193726,Material_31,22.04.2024,144,132,2024,4,22,4/22/24
5/22/24,555193726,Material_31,22.05.2024,84,60,2024,5,22,5/20/24
6/22/22,555193726,Material_31,22.06.2022,16,0,2022,6,22,6/20/22
6/22/23,555193726,Material_31,22.06.2023,0,116,2023,6,22,6/19/23
7/22/22,555193726,Material_31,22.07.2022,4,36,2022,7,22,7/18/22
8/22/22,555193726,Material_31,22.08.2022,120,0,2022,8,22,8/22/22
8/22/23,555193726,Material_31,22.08.2023,0,156,2023,8,22,8/21/23
9/22/22,555193726,Material_31,22.09.2022,24,0,2022,9,22,9/19/22
9/22/23,555193726,Material_31,22.09.2023,60,84,2023,9,22,9/18/23
10/22/22,555193726,Material_31,22.10.2022,160,0,2022,10,22,10/17/22
10/22/24,555193726,Material_31,22.10.2024,0,116,2024,10,22,10/21/24
11/22/23,555193726,Material_31,22.11.2023,4,72,2023,11,22,11/20/23
11/22/24,555193726,Material_31,22.11.2024,0,120,2024,11,22,11/18/24
12/22/22,555193726,Material_31,22.12.2022,136,156,2022,12,22,12/19/22
12/22/23,555193726,Material_31,22.12.2023,8,0,2023,12,22,12/18/23
1/23/23,555193726,Material_31,23.01.2023,277,101,2023,1,23,1/23/23
1/23/24,555193726,Material_31,23.01.2024,0,12,2024,1,23,1/22/24
2/23/22,555193726,Material_31,23.02.2022,104,132,2022,2,23,2/21/22
2/23/24,555193726,Material_31,23.02.2024,68,44,2024,2,23,2/19/24
3/23/22,555193726,Material_31,23.03.2022,36,0,2022,3,23,3/21/22
3/23/23,555193726,Material_31,23.03.2023,156,135,2023,3,23,3/20/23
4/23/22,555193726,Material_31,23.04.2022,8,44,2022,4,23,4/18/22
5/23/22,555193726,Material_31,23.05.2022,204,248,2022,5,23,5/23/22
5/23/23,555193726,Material_31,23.05.2023,96,48,2023,5,23,5/22/23
5/23/24,555193726,Material_31,23.05.2024,0,192,2024,5,23,5/20/24
6/23/22,555193726,Material_31,23.06.2022,116,112,2022,6,23,6/20/22
6/23/23,555193726,Material_31,23.06.2023,84,4,2023,6,23,6/19/23
7/23/22,555193726,Material_31,23.07.2022,80,156,2022,7,23,7/18/22
7/23/24,555193726,Material_31,23.07.2024,0,108,2024,7,23,7/22/24
8/23/22,555193726,Material_31,23.08.2022,8,148,2022,8,23,8/22/22
8/23/23,555193726,Material_31,23.08.2023,100,0,2023,8,23,8/21/23
8/23/24,555193726,Material_31,23.08.2024,192,192,2024,8,23,8/19/24
9/23/22,555193726,Material_31,23.09.2022,28,0,2022,9,23,9/19/22
9/23/24,555193726,Material_31,23.09.2024,164,104,2024,9,23,9/23/24
10/23/22,555193726,Material_31,23.10.2022,1,12,2022,10,23,10/17/22
10/23/23,555193726,Material_31,23.10.2023,272,0,2023,10,23,10/23/23
10/23/24,555193726,Material_31,23.10.2024,80,72,2024,10,23,10/21/24
12/23/22,555193726,Material_31,23.12.2022,128,136,2022,12,23,12/19/22
1/24/22,555193726,Material_31,24.01.2022,144,208,2022,1,24,1/24/22
1/24/23,555193726,Material_31,24.01.2023,12,72,2023,1,24,1/23/23
1/24/24,555193726,Material_31,24.01.2024,40,852,2024,1,24,1/22/24
2/24/22,555193726,Material_31,24.02.2022,12,128,2022,2,24,2/21/22
2/24/23,555193726,Material_31,24.02.2023,60,100,2023,2,24,2/20/23
3/24/22,555193726,Material_31,24.03.2022,144,0,2022,3,24,3/21/22
4/24/23,555193726,Material_31,24.04.2023,0,88,2023,4,24,4/24/23
4/24/24,555193726,Material_31,24.04.2024,60,108,2024,4,24,4/22/24
5/24/22,555193726,Material_31,24.05.2022,56,0,2022,5,24,5/23/22
5/24/23,555193726,Material_31,24.05.2023,0,8,2023,5,24,5/22/23
5/24/24,555193726,Material_31,24.05.2024,48,0,2024,5,24,5/20/24
6/24/22,555193726,Material_31,24.06.2022,0,16,2022,6,24,6/20/22
6/24/24,555193726,Material_31,24.06.2024,88,236,2024,6,24,6/24/24
7/24/23,555193726,Material_31,24.07.2023,96,96,2023,7,24,7/24/23
7/24/24,555193726,Material_31,24.07.2024,108,0,2024,7,24,7/22/24
8/24/22,555193726,Material_31,24.08.2022,20,120,2022,8,24,8/22/22
9/24/24,555193726,Material_31,24.09.2024,0,8,2024,9,24,9/23/24
10/24/22,555193726,Material_31,24.10.2022,136,5,2022,10,24,10/24/22
10/24/23,555193726,Material_31,24.10.2023,0,84,2023,10,24,10/23/23
11/24/22,555193726,Material_31,24.11.2022,1,1,2022,11,24,11/21/22
1/25/23,555193726,Material_31,25.01.2023,132,208,2023,1,25,1/23/23
2/25/22,555193726,Material_31,25.02.2022,106,18,2022,2,25,2/21/22
2/25/23,555193726,Material_31,25.02.2023,0,72,2023,2,25,2/20/23
3/25/22,555193726,Material_31,25.03.2022,24,256,2022,3,25,3/21/22
3/25/23,555193726,Material_31,25.03.2023,108,156,2023,3,25,3/20/23
4/25/22,555193726,Material_31,25.04.2022,80,464,2022,4,25,4/25/22
5/25/22,555193726,Material_31,25.05.2022,176,204,2022,5,25,5/23/22
5/25/23,555193726,Material_31,25.05.2023,100,96,2023,5,25,5/22/23
6/25/22,555193726,Material_31,25.06.2022,104,116,2022,6,25,6/20/22
7/25/22,555193726,Material_31,25.07.2022,0,4,2022,7,25,7/25/22
7/25/23,555193726,Material_31,25.07.2023,0,88,2023,7,25,7/24/23
7/25/24,555193726,Material_31,25.07.2024,0,108,2024,7,25,7/22/24
8/25/22,555193726,Material_31,25.08.2022,32,0,2022,8,25,8/22/22
8/25/23,555193726,Material_31,25.08.2023,156,100,2023,8,25,8/21/23
9/25/23,555193726,Material_31,25.09.2023,88,56,2023,9,25,9/25/23
9/25/24,555193726,Material_31,25.09.2024,84,156,2024,9,25,9/23/24
10/25/22,555193726,Material_31,25.10.2022,0,260,2022,10,25,10/24/22
10/25/23,555193726,Material_31,25.10.2023,20,192,2023,10,25,10/23/23
10/25/24,555193726,Material_31,25.10.2024,152,80,2024,10,25,10/21/24
11/25/22,555193726,Material_31,25.11.2022,112,0,2022,11,25,11/21/22
11/25/23,555193726,Material_31,25.11.2023,0,4,2023,11,25,11/20/23
11/25/24,555193726,Material_31,25.11.2024,0,112,2024,11,25,11/25/24
1/26/22,555193726,Material_31,26.01.2022,148,0,2022,1,26,1/24/22
1/26/23,555193726,Material_31,26.01.2023,0,12,2023,1,26,1/23/23
1/26/24,555193726,Material_31,26.01.2024,56,32,2024,1,26,1/22/24
2/26/24,555193726,Material_31,26.02.2024,192,68,2024,2,26,2/26/24
3/26/22,555193726,Material_31,26.03.2022,108,128,2022,3,26,3/21/22
3/26/24,555193726,Material_31,26.03.2024,0,120,2024,3,26,3/25/24
4/26/22,555193726,Material_31,26.04.2022,24,80,2022,4,26,4/25/22
4/26/23,555193726,Material_31,26.04.2023,180,0,2023,4,26,4/24/23
4/26/24,555193726,Material_31,26.04.2024,241,1,2024,4,26,4/22/24
5/26/22,555193726,Material_31,26.05.2022,0,232,2022,5,26,5/23/22
6/26/23,555193726,Material_31,26.06.2023,132,84,2023,6,26,6/26/23
6/26/24,555193726,Material_31,26.06.2024,72,0,2024,6,26,6/24/24
7/26/22,555193726,Material_31,26.07.2022,68,0,2022,7,26,7/25/22
7/26/23,555193726,Material_31,26.07.2023,224,0,2023,7,26,7/24/23
7/26/24,555193726,Material_31,26.07.2024,84,84,2024,7,26,7/22/24
8/26/22,555193726,Material_31,26.08.2022,228,28,2022,8,26,8/22/22
8/26/23,555193726,Material_31,26.08.2023,0,156,2023,8,26,8/21/23
8/26/24,555193726,Material_31,26.08.2024,232,0,2024,8,26,8/26/24
9/26/22,555193726,Material_31,26.09.2022,84,28,2022,9,26,9/26/22
10/26/22,555193726,Material_31,26.10.2022,48,136,2022,10,26,10/24/22
10/26/23,555193726,Material_31,26.10.2023,0,20,2023,10,26,10/23/23
11/26/22,555193726,Material_31,26.11.2022,0,112,2022,11,26,11/21/22
12/26/22,555193726,Material_31,26.12.2022,176,0,2022,12,26,12/26/22
1/27/22,555193726,Material_31,27.01.2022,4,144,2022,1,27,1/24/22
1/27/23,555193726,Material_31,27.01.2023,76,128,2023,1,27,1/23/23
2/27/22,555193726,Material_31,27.02.2022,0,104,2022,2,27,2/21/22
2/27/23,555193726,Material_31,27.02.2023,186,178,2023,2,27,2/27/23
2/27/24,555193726,Material_31,27.02.2024,0,0,2024,2,27,2/26/24
3/27/23,555193726,Material_31,27.03.2023,164,0,2023,3,27,3/27/23
3/27/24,555193726,Material_31,27.03.2024,216,316,2024,3,27,3/25/24
4/27/22,555193726,Material_31,27.04.2022,100,0,2022,4,27,4/25/22
5/27/22,555193726,Material_31,27.05.2022,48,0,2022,5,27,5/23/22
5/27/23,555193726,Material_31,27.05.2023,212,100,2023,5,27,5/22/23
5/27/24,555193726,Material_31,27.05.2024,128,0,2024,5,27,5/27/24
7/27/22,555193726,Material_31,27.07.2022,248,152,2022,7,27,7/25/22
7/27/23,555193726,Material_31,27.07.2023,0,224,2023,7,27,7/24/23
8/27/22,555193726,Material_31,27.08.2022,0,32,2022,8,27,8/22/22
8/27/24,555193726,Material_31,27.08.2024,0,108,2024,8,27,8/26/24
9/27/22,555193726,Material_31,27.09.2022,0,216,2022,9,27,9/26/22
9/27/23,555193726,Material_31,27.09.2023,132,92,2023,9,27,9/25/23
9/27/24,555193726,Material_31,27.09.2024,104,84,2024,9,27,9/23/24
10/27/22,555193726,Material_31,27.10.2022,12,48,2022,10,27,10/24/22
10/27/23,555193726,Material_31,27.10.2023,68,4,2023,10,27,10/23/23
11/27/24,555193726,Material_31,27.11.2024,0,176,2024,11,27,11/25/24
12/27/23,555193726,Material_31,27.12.2023,104,0,2023,12,27,12/25/23
1/28/22,555193726,Material_31,28.01.2022,168,0,2022,1,28,1/24/22
2/28/22,555193726,Material_31,28.02.2022,160,252,2022,2,28,2/28/22
2/28/23,555193726,Material_31,28.02.2023,0,196,2023,2,28,2/27/23
2/28/24,555193726,Material_31,28.02.2024,116,184,2024,2,28,2/26/24
3/28/22,555193726,Material_31,28.03.2022,192,132,2022,3,28,3/28/22
3/28/23,555193726,Material_31,28.03.2023,0,244,2023,3,28,3/27/23
4/28/22,555193726,Material_31,28.04.2022,8,124,2022,4,28,4/25/22
4/28/23,555193726,Material_31,28.04.2023,152,0,2023,4,28,4/24/23
5/28/22,555193726,Material_31,28.05.2022,0,40,2022,5,28,5/23/22
6/28/22,555193726,Material_31,28.06.2022,144,116,2022,6,28,6/27/22
6/28/23,555193726,Material_31,28.06.2023,92,128,2023,6,28,6/26/23
6/28/24,555193726,Material_31,28.06.2024,112,272,2024,6,28,6/24/24
7/28/22,555193726,Material_31,28.07.2022,12,244,2022,7,28,7/25/22
7/28/23,555193726,Material_31,28.07.2023,160,0,2023,7,28,7/24/23
8/28/23,555193726,Material_31,28.08.2023,220,0,2023,8,28,8/28/23
8/28/24,555193726,Material_31,28.08.2024,32,124,2024,8,28,8/26/24
9/28/22,555193726,Material_31,28.09.2022,128,172,2022,9,28,9/26/22
9/28/23,555193726,Material_31,28.09.2023,0,132,2023,9,28,9/25/23
10/28/22,555193726,Material_31,28.10.2022,453,80,2022,10,28,10/24/22
10/28/23,555193726,Material_31,28.10.2023,0,76,2023,10,28,10/23/23
10/28/24,555193726,Material_31,28.10.2024,120,152,2024,10,28,10/28/24
11/28/22,555193726,Material_31,28.11.2022,176,8,2022,11,28,11/28/22
11/28/24,555193726,Material_31,28.11.2024,0,136,2024,11,28,11/25/24
12/28/23,555193726,Material_31,28.12.2023,7,7,2023,12,28,12/25/23
1/29/22,555193726,Material_31,29.01.2022,0,320,2022,1,29,1/24/22
1/29/24,555193726,Material_31,29.01.2024,16,56,2024,1,29,1/29/24
2/29/24,555193726,Material_31,29.02.2024,1,221,2024,2,29,2/26/24
3/29/22,555193726,Material_31,29.03.2022,12,0,2022,3,29,3/28/22
3/29/23,555193726,Material_31,29.03.2023,20,0,2023,3,29,3/27/23
4/29/22,555193726,Material_31,29.04.2022,64,0,2022,4,29,4/25/22
4/29/23,555193726,Material_31,29.04.2023,0,468,2023,4,29,4/24/23
4/29/24,555193726,Material_31,29.04.2024,112,240,2024,4,29,4/29/24
5/29/23,555193726,Material_31,29.05.2023,68,0,2023,5,29,5/29/23
5/29/24,555193726,Material_31,29.05.2024,32,0,2024,5,29,5/27/24
6/29/22,555193726,Material_31,29.06.2022,12,144,2022,6,29,6/27/22
6/29/23,555193726,Material_31,29.06.2023,0,88,2023,6,29,6/26/23
6/29/24,555193726,Material_31,29.06.2024,0,64,2024,6,29,6/24/24
7/29/22,555193726,Material_31,29.07.2022,152,164,2022,7,29,7/25/22
7/29/23,555193726,Material_31,29.07.2023,0,48,2023,7,29,7/24/23
7/29/24,555193726,Material_31,29.07.2024,257,169,2024,7,29,7/29/24
8/29/22,555193726,Material_31,29.08.2022,104,228,2022,8,29,8/29/22
8/29/23,555193726,Material_31,29.08.2023,0,52,2023,8,29,8/28/23
8/29/24,555193726,Material_31,29.08.2024,0,32,2024,8,29,8/26/24
9/29/22,555193726,Material_31,29.09.2022,0,108,2022,9,29,9/26/22
9/29/23,555193726,Material_31,29.09.2023,84,80,2023,9,29,9/25/23
10/29/22,555193726,Material_31,29.10.2022,0,453,2022,10,29,10/24/22
10/29/24,555193726,Material_31,29.10.2024,0,120,2024,10,29,10/28/24
11/29/22,555193726,Material_31,29.11.2022,32,169,2022,11,29,11/28/22
11/29/23,555193726,Material_31,29.11.2023,4,0,2023,11,29,11/27/23
12/29/22,555193726,Material_31,29.12.2022,0,0,2022,12,29,12/26/22
1/30/23,555193726,Material_31,30.01.2023,180,4,2023,1,30,1/30/23
3/30/22,555193726,Material_31,30.03.2022,232,192,2022,3,30,3/28/22
3/30/23,555193726,Material_31,30.03.2023,0,112,2023,3,30,3/27/23
4/30/22,555193726,Material_31,30.04.2022,14,278,2022,4,30,4/25/22
4/30/24,555193726,Material_31,30.04.2024,0,268,2024,4,30,4/29/24
5/30/23,555193726,Material_31,30.05.2023,0,212,2023,5,30,5/29/23
5/30/24,555193726,Material_31,30.05.2024,0,288,2024,5,30,5/27/24
